time,location_ec-generator_gesamtwirkleistung,location_ec-gesamt_gesamtwirkleistung,location_ec-prozess_gesamtwirkleistung,location_ec-roboter_gesamtwirkleistung,location_roboter-ausgabe_gesamtwirkleistung,location_roboter-eingabe_gesamtwirkleistung,location_transport-gesamt_gesamtwirkleistung,location_wm1-gesamt_gesamtwirkleistung,location_wm1-heizung-reinigen_gesamtwirkleistung,location_wm1-heizung-trocknung_gesamtwirkleistung,location_wm2-gesamt_gesamtwirkleistung,location_wm2-heizung-reinigen_gesamtwirkleistung,location_wm2-heizung-trocknung_gesamtwirkleistung,location_wm2-vakuumpumpe_gesamtwirkleistung,module_1_errorcode,module_1_errorindex,module_1_state,module_1_station_1_process_1_errorcode_0,module_1_station_2_process_1_errorcode_0,module_1_station_31_process_1_errorcode_0,module_1_station_31_process_1_errorcode_998,module_1_station_3_process_1_errorcode_0,module_1_station_4_process_1_errorcode_0,module_1_station_5_process_1_errorcode_0,module_1_station_6_process_1_errorcode_0,module_2_errorcode,module_2_errorindex,module_2_state,module_2_station_1_process_1_errorcode_0,module_2_station_21_process_1_errorcode_999,module_2_station_22_process_1_errorcode_0,module_2_station_24_process_1_errorcode_0,module_2_station_25_process_1_errorcode_51,module_2_station_25_process_1_errorcode_55,module_2_station_28_process_1_errorcode_51,module_2_station_28_process_1_errorcode_55,module_2_station_28_process_1_errorcode_980,module_2_station_3_process_1_errorcode_0,module_2_station_3_process_1_errorcode_998,module_2_station_4_process_1_errorcode_0,module_2_station_4_process_1_errorcode_998,module_2_station_50_process_1_errorcode_0,module_2_station_51_process_1_errorcode_0,module_2_station_51_process_1_errorcode_51,module_2_station_51_process_1_errorcode_55,module_2_station_5_process_1_errorcode_0,module_2_station_5_process_1_errorcode_998,module_2_station_6_process_1_errorcode_0,module_2_station_6_process_1_errorcode_998,module_4_errorcode,module_4_errorindex,module_4_state,module_5_errorcode,module_5_errorindex,module_5_state,module_6_errorcode,module_6_errorindex,module_6_state
2021-02-01T05:08:44.000Z,642.6002197265625,,1786.530517578125,546.6484985351562,475.0633850097656,711.3181762695312,1647.9468994140625,9560.630859375,2438.0498046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:08:44.196Z,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:08:44.959Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2021-02-01T05:08:46.000Z,,3935.96337890625,,,,,,,,,23220.3125,,8775.6357421875,5473.7978515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:08:47.063Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2021-02-01T05:08:47.249Z,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:08:48.863Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:08:49.000Z,348.147216796875,,1684.545166015625,1018.8496704101562,319.201904296875,460.85150146484375,1248.011474609375,9569.7216796875,2439.160400390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:08:49.600Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2021-02-01T05:08:50.437Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:08:51.000Z,,3979.3544921875,,,,,,,,,23178.61328125,,8760.18359375,5466.1015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:08:51.116Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:08:52.849Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2021-02-01T05:08:54.000Z,1851.6220703125,,2873.32470703125,814.523681640625,743.811279296875,382.0644226074219,1479.731689453125,9557.2099609375,2437.22509765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:08:54.963Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2021-02-01T05:08:55.132Z,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:08:55.517Z,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:08:56.000Z,,5260.35986328125,,,,,,,,,22984.806640625,,8747.2626953125,5464.87841796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:08:57.455Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2021-02-01T05:08:57.493Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:08:59.000Z,738.9157104492188,,1570.990966796875,880.1265869140625,680.9672241210938,688.5100708007812,1821.78076171875,9552.556640625,2436.302734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:08:59.066Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:08:59.728Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:00.631Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2021-02-01T05:09:01.000Z,,3582.6982421875,,,,,,,,,22823.67578125,,8742.1640625,5465.8251953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:02.728Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:04.000Z,644.1702270507812,,1543.4124755859375,596.0576171875,923.3413696289062,472.0906066894531,1840.049560546875,9462.150390625,2436.858154296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:04.367Z,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:05.317Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2021-02-01T05:09:06.000Z,,3600.09130859375,,,,,,,,,28795.40625,,8705.107421875,5228.3837890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:06.029Z,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:06.045Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:09:07.623Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:09:08.327Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:08.556Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2021-02-01T05:09:09.000Z,330.94976806640625,,1372.3226318359375,706.185302734375,306.4425964355469,364.00225830078125,1137.2147216796875,9380.0419921875,2429.08935546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:10.674Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:11.000Z,,3070.26171875,,,,,,,,,31989.068359375,,8687.271484375,6237.87744140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:13.135Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2021-02-01T05:09:14.000Z,2381.631103515625,,3454.84716796875,1549.778076171875,355.29937744140625,541.0192260742188,1526.7640380859375,9389.1650390625,2429.823974609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:14.526Z,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:14.715Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:09:16.000Z,,4699.0927734375,,,,,,,,,31691.48828125,,8675.4228515625,5962.9970703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:16.055Z,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:16.302Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,
2021-02-01T05:09:16.979Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:18.409Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:19.000Z,677.9857788085938,,1608.9329833984375,804.6221313476562,441.7415771484375,543.3114013671875,1578.60546875,9386.0185546875,2427.304931640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:21.000Z,,3688.0166015625,,,,,,,,,31343.96484375,,8661.662109375,5639.3916015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:21.020Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2021-02-01T05:09:23.273Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:09:23.754Z,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:24.000Z,647.2425537109375,,1553.7235107421875,351.39849853515625,427.81494140625,443.96600341796875,1476.623291015625,9376.029296875,2426.922119140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:24.273Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2021-02-01T05:09:24.864Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:09:25.555Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:26.000Z,,3204.76611328125,,,,,,,,,31213.203125,,8661.650390625,5521.5986328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:26.380Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:26.424Z,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:28.772Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2021-02-01T05:09:29.000Z,321.1719055175781,,1339.403076171875,279.9025573730469,993.7598876953125,202.6541748046875,1783.375,9535.6201171875,2426.00048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:31.000Z,,3429.46875,,,,,,,,,31031.12109375,,8655.9404296875,5487.5986328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:31.918Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2021-02-01T05:09:32.387Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:09:33.955Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:09:34.000Z,2393.26708984375,,3463.50341796875,809.0383911132812,750.4464111328125,455.64898681640625,1790.0986328125,9534.4091796875,2425.35791015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:34.023Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:34.637Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:35.006Z,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:35.210Z,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:36.000Z,,4354.28662109375,,,,,,,,,21291.88671875,,,5480.0078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:36.469Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2021-02-01T05:09:39.000Z,697.843017578125,,1649.992431640625,856.701904296875,725.520751953125,655.9843139648438,1927.07421875,9540.140625,2429.6943359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:39.738Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2021-02-01T05:09:41.000Z,,3941.62451171875,,,,,,,,,21309.31640625,,,5474.27978515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:41.384Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:09:41.842Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:42.972Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:09:43.680Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:44.000Z,641.8442993164062,,1541.852294921875,569.4406127929688,588.4169311523438,401.3543701171875,1574.071533203125,9545.42578125,2430.5673828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:44.259Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2021-02-01T05:09:45.336Z,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:46.000Z,,3167.452392578125,,,,,,,,,21303.498046875,,,5475.52880859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:47.480Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2021-02-01T05:09:49.000Z,249.7808074951172,,1263.78271484375,766.4713134765625,318.7137756347656,461.2179870605469,1368.505615234375,9241.4033203125,2430.2744140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:49.587Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:50.214Z,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:51.000Z,,2652.480224609375,,,,,,,,,21318.640625,,,5475.3818359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:51.038Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:09:52.066Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2021-02-01T05:09:52.624Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:09:52.636Z,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:53.323Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:54.000Z,-34.44060516357422,,965.2562255859375,832.583740234375,301.436279296875,808.906005859375,1773.8984375,8169.51904296875,2433.18896484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:54.023Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:55.351Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2021-02-01T05:09:56.000Z,,2765.02734375,,,,,,,,,21309.2890625,,,5470.76953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:57.480Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:59.000Z,-33.564910888671875,,963.076416015625,1785.258544921875,441.01751708984375,465.2110595703125,1868.622314453125,8236.939453125,2432.77685546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:09:59.621Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:09:59.887Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2021-02-01T05:10:01.000Z,,2465.413330078125,,,,,,,,,18635.55859375,,,5472.07470703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:10:01.247Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:10:03.092Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2021-02-01T05:10:03.346Z,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:10:04.000Z,-33.764076232910156,,942.0867919921875,1208.996337890625,250.6605224609375,375.58197021484375,1325.2481689453125,8244.212890625,2435.949951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:10:05.217Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2021-02-01T05:10:06.000Z,,2708.40673828125,,,,,,,,,18639.1953125,,,5467.4921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:10:07.735Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2021-02-01T05:10:09.000Z,-34.13090133666992,,942.1787109375,729.73095703125,248.2227783203125,830.5960693359375,1898.184326171875,8243.142578125,2437.3369140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:10:09.017Z,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:10:11.000Z,,2300.3779296875,,,,,,,,,18622.15234375,,,5467.93212890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:10:11.018Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2021-02-01T05:10:13.129Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2021-02-01T05:10:13.670Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:10:14.000Z,-33.933475494384766,,941.3441772460938,379.974853515625,455.43963623046875,478.503173828125,1629.803955078125,8229.1708984375,2431.467529296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:10:15.501Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2021-02-01T05:10:16.000Z,,2294.52685546875,,,,,,,,,18597.416015625,,,5466.2763671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:10:18.668Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2021-02-01T05:10:19.000Z,-34.07411193847656,,941.4454345703125,378.9700927734375,424.98577880859375,317.46685791015625,1369.2069091796875,8230.4453125,2433.435546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:10:19.277Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:10:20.794Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2021-02-01T05:10:20.863Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:10:21.000Z,,2292.171630859375,,,,,,,,,18602.20703125,,,5466.81982421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:10:21.508Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:10:23.165Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2021-02-01T05:10:24.000Z,-34.62417984008789,,940.789794921875,377.4742126464844,649.8809204101562,503.6748046875,1884.3443603515625,7564.12890625,2431.711181640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:10:26.000Z,,2291.421875,,,,,,,,,31226.22265625,,8734.388671875,5469.3935546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:10:26.356Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2021-02-01T05:10:27.831Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:10:28.468Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2021-02-01T05:10:29.000Z,-34.634193420410156,,940.6127319335938,223.40476989746094,683.1587524414062,597.5257568359375,1982.0076904296875,13486.8974609375,2426.90234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:10:29.405Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:10:30.030Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:10:30.820Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2021-02-01T05:10:31.000Z,,2072.6552734375,,,,,,,,,31217.2734375,,8718.6826171875,5466.05419921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:10:33.947Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2021-02-01T05:10:34.000Z,-34.71866226196289,,940.7978515625,145.71054077148438,981.8726806640625,310.0604553222656,1996.71240234375,12924.12109375,2428.765380859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:10:36.000Z,,2070.5234375,,,,,,,,,31216.07421875,,8710.5595703125,5467.9306640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:10:36.032Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2021-02-01T05:10:36.380Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:10:37.960Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:10:38.455Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2021-02-01T05:10:38.579Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:10:39.000Z,-34.31439971923828,,940.5941162109375,144.81716918945312,396.99114990234375,455.68316650390625,1618.307373046875,12950.357421875,2430.98583984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:10:41.000Z,,2068.285400390625,,,,,,,,,31216.7109375,,8700.83984375,5466.3291015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:10:41.633Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
